# US populated places (Census Gazetteer 2023 coords + PEP 2023 population)
# population >= 1000; id = PP<7-digit GEOID>; LON,LAT order
# Generated by scripts/build_populated_places.py
id,name,lon,lat,elevation_m,state,population
PP4857200,Pharr,-98.19020,26.16784,,TX,80410
PP2562535,Somerville,-71.10103,42.39044,,MA,80407
PP5357535,Redmond,-122.11534,47.67792,,WA,80280
PP4842016,Leander,-97.86174,30.57427,,TX,80067
PP5353545,Pasco,-119.12143,46.26611,,WA,80038
PP0600884,Alhambra,-118.13644,34.08357,,CA,79776
PP2629000,Flint,-83.69197,43.02442,,MI,79661
PP2241155,Lake Charles,-93.21084,30.19902,,LA,79633
PP1245025,Miami Beach,-80.14885,25.81060,,FL,79607
PP2771428,Woodbury,-92.92370,44.90628,,MN,79538
PP5147672,Lynchburg,-79.19546,37.39902,,VA,79535
PP4826232,Flower Mound,-97.11338,33.03789,,TX,79445
PP4652980,Rapid City,-103.21792,44.07107,,SD,79404
PP1217935,Doral,-80.35756,25.81596,,FL,79359
PP0846465,Loveland,-105.06311,40.41690,,CO,79352
PP3961000,Parma,-81.72864,41.38357,,OH,78951
PP1805860,Bloomington,-86.52426,39.16370,,IN,78840
PP0681344,Upland,-117.65992,34.11607,,CA,78699
PP1706613,Bloomington,-88.96991,40.47578,,IL,78587
PP4846452,Mansfield,-97.12053,32.56919,,TX,78542
PP4206088,Bethlehem,-75.36790,40.62642,,PA,78300
PP0639892,Lakewood,-118.12189,33.84714,,CA,78135
PP3050200,Missoula,-114.02614,46.87436,,MT,77757
PP0680854,Tustin,-117.81060,33.73092,,CA,77704
PP2751730,Plymouth,-93.46288,45.02231,,MN,77648
PP4813552,Cedar Park,-97.81863,30.51018,,TX,77516
PP0650258,Napa,-122.30074,38.29787,,CA,77492
PP2688940,Wyoming,-85.70673,42.89032,,MI,77451
PP0647766,Milpitas,-121.89092,37.43314,,CA,77321
PP0613214,Chino Hills,-117.72565,33.94297,,CA,77212
PP0809280,Broomfield,-105.05079,39.95359,,CO,76860
PP4848804,Missouri City,-95.53600,29.56294,,TX,76773
PP5566000,Racine,-87.81422,42.72557,,WI,76602
PP0423620,Flagstaff,-111.62070,35.18521,,AZ,76586
PP0458150,Queen Creek,-111.61332,33.23942,,AZ,76570
PP2735180,Lakeville,-93.25174,44.67613,,MN,76243
PP2108902,Bowling Green,-86.43596,36.97565,,KY,76212
PP1831000,Hammond,-87.49495,41.61874,,IN,76193
PP2669035,Rochester Hills,-83.15920,42.66348,,MI,76002
PP4269000,Scranton,-75.66591,41.40418,,PA,75805
PP0657456,Pittsburg,-121.89695,38.01677,,CA,75803
PP1768003,Schaumburg,-88.08377,42.02890,,IL,75750
PP2674900,Southfield,-83.25951,42.47464,,MI,75687
PP1938595,Iowa City,-91.53086,41.65566,,IA,75678
PP4561405,Rock Hill,-81.01918,34.93822,,SC,75654
PP0600562,Alameda,-122.25991,37.74191,,CA,75353
PP4454640,Pawtucket,-71.37332,41.87482,,RI,75321
PP0604982,Bellflower,-118.12725,33.88782,,CA,75122
PP3807200,Bismarck,-100.77009,46.81458,,ND,75092
PP1724582,Evanston,-87.69435,42.04639,,IL,75070
PP0602364,Apple Valley,-117.21036,34.53338,,CA,75036
PP5502375,Appleton,-88.38828,44.27887,,WI,74719
PP0657792,Pleasanton,-121.88123,37.66719,,CA,74653
PP1702154,Arlington Heights,-87.98167,42.09736,,IL,74495
PP1902305,Ankeny,-93.60251,41.73017,,IA,74458
PP1707133,Bolingbrook,-88.10097,41.68806,,IL,74088
PP0950370,New Britain,-72.78616,41.67656,,CT,74080
PP0560410,Rogers,-94.15229,36.31809,,AR,74035
PP1239550,Lauderhill,-80.22443,26.16222,,FL,73974
PP1854180,Noblesville,-86.00016,40.03530,,IN,73916
PP2706382,Blaine,-93.20609,45.17052,,MN,73774
PP0662364,Rocklin,-121.24970,38.80687,,CA,73472
PP4738320,Johnson City,-82.38092,36.34233,,TN,73337
PP2642160,Kalamazoo,-85.58850,42.27516,,MI,73126
PP0639486,Lake Elsinore,-117.33540,33.68596,,CA,73028
PP5343955,Marysville,-122.15431,48.08021,,WA,72916
PP3734200,Jacksonville,-77.39366,34.72973,,NC,72879
PP4530850,Greenville,-82.36300,34.83690,,SC,72824
PP2829700,Gulfport,-89.06902,30.41949,,MS,72823
PP0659962,Redlands,-117.17048,34.05351,,CA,72556
PP1270675,Tamarac,-80.25603,26.20330,,FL,72372
PP3701520,Apex,-78.87874,35.72463,,NC,72225
PP1983910,West Des Moines,-93.78135,41.54994,,IA,72205
PP0680812,Turlock,-120.85927,37.50552,,CA,72100
PP2524960,Framingham,-71.43620,42.30790,,MA,71875
PP2964082,St. Charles,-90.51536,38.79570,,MO,71800
PP1077580,Wilmington,-75.53210,39.73565,,DE,71675
PP4865600,San Marcos,-97.93602,29.87240,,TX,71569
PP4832372,Harlingen,-97.69738,26.19120,,TX,71510
PP2740166,Maple Grove,-93.46298,45.11276,,MN,71288
PP0121184,Dothan,-85.40682,31.23370,,AL,71258
PP1840788,Lafayette,-86.86281,40.39941,,IN,71216
PP3649121,Mount Vernon,-73.82932,40.91311,,NY,71168
PP3410000,Camden,-75.10664,39.93679,,NJ,71100
PP0680644,Tulare,-119.34192,36.19937,,CA,71092
PP0444410,Maricopa,-111.99926,33.04194,,AZ,71022
PP2756896,St. Cloud,-94.17101,45.52666,,MN,71013
PP4852356,North Richland Hills,-97.21915,32.86058,,TX,70658
PP2964550,St. Joseph,-94.82114,39.75946,,MO,70634
PP5522300,Eau Claire,-91.49477,44.81834,,WI,70542
PP0621230,Eastvale,-117.58237,33.96327,,CA,70510
PP5584250,Waukesha,-88.24506,43.00908,,WI,70446
PP3403580,Bayonne,-74.11020,40.66249,,NJ,70300
PP0515190,Conway,-92.46700,35.07440,,AR,69580
PP2431175,Gaithersburg,-77.19513,39.14860,,MD,69563
PP3419390,East Orange,-74.21165,40.76505,,NJ,69556
PP0610046,Camarillo,-119.03215,34.22182,,CA,69514
PP2064500,Shawnee,-94.80580,39.01749,,KS,69417
PP0831660,Grand Junction,-108.56745,39.08906,,CO,69412
PP3912000,Canton,-81.36723,40.80765,,OH,69197
PP0683346,Walnut Creek,-122.04048,37.90267,,CA,69152
PP0620018,Dublin,-121.89623,37.71614,,CA,69128
PP2360545,Portland,-70.18530,43.63316,,ME,69104
PP3456550,Passaic,-74.12909,40.85755,,NJ,68903
PP0603666,Baldwin Park,-117.97129,34.08282,,CA,68806
PP1718823,Decatur,-88.93375,39.85598,,IL,68670
PP0686972,Yuba City,-121.64155,39.12984,,CA,68666
PP3665508,Schenectady,-73.92720,42.80264,,NY,68544
PP1250750,Ocala,-82.15103,29.17751,,FL,68426
PP1612250,Caldwell,-116.65934,43.64588,,ID,68336
PP4737640,Jackson,-88.83497,35.65415,,TN,68264
PP0816495,Commerce City,-104.79491,39.88279,,CO,68245
PP1276582,Weston,-80.40206,26.10039,,FL,68181
PP0645022,Madera,-120.08616,36.96577,,CA,68079
PP1639700,Idaho Falls,-112.03630,43.48885,,ID,68001
PP0660018,Redondo Beach,-118.40076,33.84954,,CA,67749
PP0642202,Lodi,-121.29076,38.12161,,CA,67679
PP1827000,Gary,-87.34711,41.59074,,IN,67652
PP1217100,Delray Beach,-80.09042,26.45590,,FL,67536
PP2529405,Haverhill,-71.08744,42.78294,,MA,67415
PP2717288,Eagan,-93.16282,44.81522,,MN,67396
PP2467675,Rockville,-77.15559,39.08367,,MD,67297
PP1301696,Alpharetta,-84.27265,34.07087,,GA,67056
PP1301052,Albany,-84.17622,31.57812,,GA,66877
PP4863572,Rowlett,-96.54859,32.91593,,TX,66813
PP1982425,Waterloo,-92.35195,42.49233,,IA,66606
PP1262625,St. Cloud,-81.28396,28.23522,,FL,66448
PP2659440,Novi,-83.48682,42.47849,,MI,66314
PP1829898,Greenwood,-86.10850,39.60299,,IN,66296
PP5560500,Oshkosh,-88.56226,44.02317,,WI,66184
PP0686832,Yorba Linda,-117.77207,33.88904,,CA,66147
PP5537825,Janesville,-89.01317,42.68470,,WI,66102
PP1258575,Port Orange,-81.01322,29.11344,,FL,65966
PP0655282,Palo Alto,-122.14309,37.39652,,CA,65882
PP0618100,Davis,-121.73779,38.55615,,CA,65832
PP4875428,Victoria,-96.98601,28.82853,,TX,65800
PP1901855,Ames,-93.62126,42.02633,,IA,65686
PP0681204,Union City,-122.01884,37.60276,,CA,65414
PP1263650,Sanford,-81.27562,28.78943,,FL,65394
PP3944856,Lorain,-82.17972,41.43881,,OH,65337
PP4857176,Pflugerville,-97.60212,30.44777,,TX,65301
PP5613900,Cheyenne,-104.79022,41.12727,,WY,65168
PP2537875,Malden,-71.05871,42.42938,,MA,65133
PP0608142,Brentwood,-121.71897,37.93558,,CA,65126
PP5361115,Sammamish,-122.03808,47.59427,,WA,65116
PP1851876,Muncie,-85.39506,40.19883,,IN,65081
PP1770122,Skokie,-87.73999,42.03597,,IL,64937
PP1757225,Palatine,-88.04436,42.11647,,IL,64869
PP2708794,Burnsville,-93.27937,44.76441,,MN,64772
PP3733120,Huntersville,-80.86868,35.40681,,NC,64688
PP0550450,North Little Rock,-92.23506,34.78175,,AR,64531
PP2572600,Waltham,-71.24227,42.38892,,MA,64477
PP3474630,Union City,-74.03228,40.76743,,NJ,64462
PP3103950,Bellevue,-95.90327,41.16330,,NE,63922
PP5358235,Richland,-119.29405,46.28409,,WA,63757
PP0410530,Casa Grande,-111.76349,32.90692,,AZ,63743
PP4733280,Hendersonville,-86.59889,36.30729,,TN,63618
PP3676540,Utica,-75.22598,43.09638,,NY,63607
PP4049200,Moore,-97.47476,35.32850,,OK,63470
PP2713114,Coon Rapids,-93.31145,45.17641,,MN,63377
PP2239475,Kenner,-90.25482,30.01023,,LA,63333
PP0644574,Lynwood,-118.20166,33.92396,,CA,63234
PP0673262,South San Francisco,-122.37623,37.65510,,CA,63123
PP3933012,Hamilton,-84.56575,39.39343,,OH,62997
PP0639248,Laguna Niguel,-117.70125,33.52865,,CA,62899
PP0658240,Porterville,-119.03360,36.06354,,CA,62876
PP1349756,Marietta,-84.54246,33.95356,,GA,62769
PP0857630,Parker,-104.77583,39.50595,,CO,62743
PP2208920,Bossier City,-93.65543,32.52367,,LA,62738
PP4839952,Kyle,-97.88332,29.99412,,TX,62548
PP1916860,Council Bluffs,-95.85316,41.23599,,IA,62399
PP0665084,San Clemente,-117.61312,33.44914,,CA,62313
PP5338038,Lakewood,-122.52811,47.16409,,WA,62303
PP4950150,Millcreek,-111.82956,40.68902,,UT,62205
PP2718116,Eden Prairie,-93.45872,44.84960,,MN,62166
PP3711800,Chapel Hill,-79.04138,35.92833,,NC,62043
PP2665440,Pontiac,-83.28736,42.64923,,MI,61689
PP1275812,Wellington,-80.26721,26.64899,,FL,61634
PP0908420,Bristol,-72.94075,41.68158,,CT,61601
PP0669112,Santa Cruz,-122.03527,36.97438,,CA,61501
PP5363960,Shoreline,-122.34551,47.75692,,WA,61353
PP1235875,Jupiter,-80.11694,26.91855,,FL,61291
PP3681677,White Plains,-73.75105,41.02380,,NY,61288
PP2679000,Taylor,-83.26769,42.22528,,MI,61241
PP1254075,Palm Beach Gardens,-80.16712,26.84879,,FL,61146
PP0686328,Woodland,-121.75004,38.67116,,CA,61123
PP4115800,Corvallis,-123.27828,44.56995,,OR,61087
PP4169600,Springfield,-122.98111,44.05378,,OR,61085
PP4880356,Wylie,-96.52019,33.03583,,TX,61078
PP0639290,La Habra,-117.95155,33.92793,,CA,60991
PP2621020,Dearborn Heights,-83.28883,42.33567,,MI,60872
PP0145784,Madison,-86.76228,34.71053,,AL,60854
PP0622678,Encinitas,-117.26362,33.05063,,CA,60841
PP3476070,Vineland,-74.99711,39.46501,,NJ,60797
PP1373784,Stonecrest,-84.14525,33.68067,,GA,60677
PP2906652,Blue Springs,-94.26761,39.01200,,MO,60539
PP0640004,La Mesa,-117.02192,32.76949,,CA,60537
PP3032800,Great Falls,-111.29997,47.50252,,MT,60422
PP2569170,Taunton,-71.09499,41.90332,,MA,60412
PP2158620,Owensboro,-87.11673,37.75715,,KY,60140
PP0946450,Meriden,-72.79454,41.53678,,CT,60111
PP4934970,Herriman,-112.02034,40.49173,,UT,60049
PP3709060,Burlington,-79.46830,36.07613,,NC,60032
PP0648816,Montebello,-118.11101,34.01544,,CA,60015
PP0631960,Hanford,-119.65462,36.32774,,CA,59938
PP1840392,Kokomo,-86.12735,40.46401,,IN,59890
PP4824768,Euless,-97.07859,32.84937,,TX,59686
PP0668364,San Rafael,-122.50693,37.98100,,CA,59555
PP0670224,Santee,-116.98606,32.85499,,CA,59478
PP0505320,Bentonville,-94.23118,36.35266,,AR,59471
PP2965126,St. Peters,-90.60417,38.78157,,MO,59413
PP3735200,Kannapolis,-80.64750,35.47990,,NC,59321
PP0439370,Lake Havasu City,-114.31094,34.49981,,AZ,59257
PP0656924,Pico Rivera,-118.08930,33.98952,,CA,59189
PP2578972,Weymouth Town,-70.94369,42.20730,,MA,59114
PP1201700,Apopka,-81.53182,28.70170,,FL,59113
PP3988000,Youngstown,-80.64590,41.09909,,OH,59108
PP1249450,North Miami,-80.16860,25.90083,,FL,59008
PP3832060,Grand Forks,-97.08733,47.91960,,ND,58921
PP1922395,Dubuque,-90.70726,42.49890,,IA,58877
PP5585300,West Allis,-88.02899,43.00719,,WI,58874
PP0656784,Petaluma,-122.62877,38.24225,,CA,58800
PP2539835,Medford,-71.10923,42.42384,,MA,58744
PP5613150,Casper,-106.32128,42.84212,,WY,58720
PP1243125,Margate,-80.21117,26.24804,,FL,58593
PP2039350,Lenexa,-94.80394,38.96527,,KS,58536
PP1875428,Terre Haute,-87.37604,39.46415,,IN,58502
PP4843012,Little Elm,-96.91997,33.19250,,TX,58496
PP0604758,Beaumont,-116.95301,33.87672,,CA,58463
PP0444270,Marana,-111.13540,32.46594,,AZ,58430
PP0628168,Gardena,-118.30752,33.89442,,CA,58377
PP5336745,Lacey,-122.79823,47.04309,,WA,58326
PP0120104,Decatur,-86.98990,34.57299,,AL,58321
PP0629504,Gilroy,-121.58532,37.00641,,CA,58250
PP3633139,Hempstead,-73.61944,40.70437,,NY,58225
PP4048350,Midwest City,-97.37457,35.45875,,OK,58086
PP3974118,Springfield,-83.79424,39.92891,,OH,58082
PP1664090,Pocatello,-112.46384,42.87275,,ID,58064
PP3209700,Carson City,-119.74737,39.15306,,NV,58036
PP1719642,Des Plaines,-87.90114,42.03440,,IL,58010
PP2556585,Revere,-70.99036,42.42101,,MA,57954
PP1310944,Brookhaven,-84.33850,33.86120,,GA,57945
PP0648914,Monterey Park,-118.13317,34.04838,,CA,57877
PP1882700,Westfield,-86.15221,40.03601,,IN,57746
PP1213275,Coconut Creek,-80.18472,26.28094,,FL,57694
PP4770580,Spring Hill,-86.91683,35.74662,,TN,57637
PP1264175,Sarasota,-82.54372,27.33826,,FL,57602
PP2670760,St. Clair Shores,-82.89090,42.49304,,MI,57548
PP2670040,Royal Oak,-83.15389,42.50782,,MI,57452
PP4769420,Smyrna,-86.52862,35.96902,,TN,57418
PP3008950,Bozeman,-111.05378,45.68315,,MT,57305
PP0617610,Cupertino,-122.04496,37.31940,,CA,57285
PP2408775,Bowie,-76.73883,38.95470,,MD,57254
PP4241216,Lancaster,-76.30099,40.04206,,PA,57153
PP1278275,Winter Haven,-81.73274,28.04584,,FL,57109
PP4975360,Taylorsville,-111.94933,40.65694,,UT,57098
PP1207950,Bradenton,-82.57680,27.48980,,FL,57076
PP1756640,Orland Park,-87.85929,41.60815,,IL,57074
PP4101000,Albany,-123.09674,44.62693,,OR,57053
PP3432250,Hoboken,-74.02793,40.74525,,NJ,57010
PP4920810,Eagle Mountain,-112.01171,40.31432,,UT,56932
PP1616750,Coeur d'Alene,-116.79386,47.70350,,ID,56894
PP3940040,Kettering,-84.15044,39.69599,,OH,56876
PP2869280,Southaven,-89.97767,34.95101,,MS,56851
PP4739560,Kingsport,-82.54339,36.51937,,TN,56704
PP4872392,Texas City,-94.89270,29.43372,,TX,56609
PP1371492,Smyrna,-84.51612,33.86256,,GA,56566
PP1207525,Bonita Springs,-81.78423,26.35501,,FL,56229
PP0633588,Highland,-117.16573,34.11347,,CA,56202
PP4703440,Bartlett,-89.82027,35.23417,,TN,56030
PP3451210,New Brunswick,-74.44441,40.48668,,NJ,55846
PP0684816,West Sacramento,-121.54866,38.55437,,CA,55842
PP4820092,DeSoto,-96.86294,32.59935,,TX,55740
PP1754820,Oak Lawn,-87.75278,41.71388,,IL,55734
PP5351300,Olympia,-122.89500,47.04060,,WA,55733
PP4173650,Tigard,-122.78439,45.42292,,OR,55590
PP4858820,Port Arthur,-93.89442,29.90001,,TX,55547
PP0625380,Fountain Valley,-117.95113,33.71058,,CA,55468
PP0667112,San Jacinto,-116.99591,33.79886,,CA,55440
PP2701900,Apple Valley,-93.19941,44.74530,,MN,55336
PP4945860,Logan,-111.84176,41.74026,,UT,55250
PP3458200,Perth Amboy,-74.27133,40.52016,,NJ,55249
PP0650398,National City,-117.09736,32.66586,,CA,55236
PP4811428,Burleson,-97.32737,32.51645,,TX,55220
PP1801468,Anderson,-85.68945,40.08977,,IN,55199
PP1378800,Valdosta,-83.27883,30.85013,,GA,55025
PP1682810,Twin Falls,-114.46061,42.56467,,ID,54943
PP2513660,Chicopee,-72.57019,42.17759,,MA,54838
PP0982800,West Haven,-72.96750,41.27212,,CT,54790
PP3459190,Plainfield,-74.41577,40.61544,,NJ,54670
PP0641474,Lincoln,-121.29289,38.87446,,CA,54538
PP1705573,Berwyn,-87.79093,41.84333,,IL,54414
PP3770540,Wake Forest,-78.51332,35.96441,,NC,54337
PP1751089,Mount Prospect,-87.93736,42.06420,,IL,54298
PP3757500,Rocky Mount,-77.80378,35.96932,,NC,54245
PP0602462,Arcadia,-118.03635,34.13269,,CA,54157
PP2552490,Peabody,-70.96944,42.53431,,MA,54056
PP2642820,Kentwood,-85.59254,42.88482,,MI,53987
PP0687042,Yucaipa,-117.04290,34.03358,,CA,53947
PP1775484,Tinley Park,-87.80422,41.56858,,IL,53886
PP1255925,Pensacola,-87.19124,30.44099,,FL,53724
PP3744220,Mooresville,-80.82775,35.58372,,NC,53721
PP2044250,Manhattan,-96.60586,39.18831,,KS,53682
PP1820728,Elkhart,-85.96225,41.69154,,IN,53484
PP1256975,Pinellas Park,-82.70821,27.85888,,FL,53456
PP2540710,Methuen Town,-71.17865,42.74264,,MA,53455
PP0614890,Colton,-117.32503,34.05452,,CA,53357
PP2718188,Edina,-93.35975,44.89112,,MN,53348
PP4828068,Galveston,-94.96576,29.18633,,TX,53237
PP3925256,Elyria,-82.10801,41.37278,,OH,53117
PP2937592,Joplin,-94.50126,37.07522,,MO,53095
PP1781048,Wheaton,-88.10813,41.85683,,IL,52938
PP4862828,Rockwall,-96.43805,32.91806,,TX,52918
PP3119595,Grand Island,-98.35856,40.92135,,NE,52622
PP1753234,Normal,-88.99075,40.51973,,IL,52618
PP4967825,Saratoga Springs,-111.91589,40.34461,,UT,52532
PP2743252,Minnetonka,-93.45670,44.93256,,MN,52463
PP0612048,Cathedral City,-116.46310,33.83549,,CA,52356
PP0657526,Placentia,-117.85478,33.88116,,CA,52192
PP2605920,Battle Creek,-85.22927,42.29918,,MI,52175
PP1754885,Oak Park,-87.78994,41.88716,,IL,52055
PP0619192,Diamond Bar,-117.81760,34.00157,,CA,52041
PP0655184,Palm Desert,-116.36414,33.73763,,CA,51951
PP0636056,Huntington Park,-118.21744,33.97925,,CA,51942
PP4570270,Summerville,-80.17931,33.00584,,SC,51884
PP0652582,Novato,-122.54827,38.08509,,CA,51722
PP1324768,Dunwoody,-84.31270,33.94139,,GA,51713
PP1814734,Columbus,-85.91906,39.20868,,IN,51522
PP0618394,Delano,-119.26422,35.76643,,CA,51500
PP3949840,Middletown,-84.36489,39.50295,,OH,51478
PP5540775,La Crosse,-91.22462,43.82469,,WI,51327
PP4716420,Collierville,-89.69708,35.04892,,TN,51317
PP1838358,Jeffersonville,-85.69609,38.33241,,IN,51235
PP2924778,Florissant,-90.32708,38.79973,,MO,51128
PP5135624,Harrisonburg,-78.87330,38.43626,,VA,51082
PP0655618,Paramount,-118.16663,33.89888,,CA,51072
PP3954040,Newark,-82.42422,40.07150,,OH,51046
PP4830644,Grapevine,-97.07591,32.93497,,TX,50928
PP0683668,Watsonville,-121.77240,36.92359,,CA,50867
PP1849932,Mishawaka,-86.16536,41.67661,,IN,50842
PP3479610,West New York,-74.00951,40.78603,,NJ,50754
PP3919778,Cuyahoga Falls,-81.55301,41.18288,,OH,50742
PP5308850,Burien,-122.34466,47.47561,,WA,50730
PP3675484,Troy,-73.67532,42.73581,,NY,50607
PP4023950,Enid,-97.86986,36.40670,,OK,50577
PP0947515,Milford city,-73.06456,41.22364,,CT,50421
PP4728540,Gallatin,-86.46702,36.38152,,TN,50355
PP2521990,Everett,-71.05465,42.40594,,MA,50318
PP0600947,Aliso Viejo,-117.72890,33.57921,,CA,50263
PP5307380,Bothell,-122.20438,47.77353,,WA,50213
PP1735411,Hoffman Estates,-88.15300,42.06522,,IL,50179
PP0457450,Prescott Valley,-112.31850,34.59793,,AZ,50045
PP4232800,Harrisburg,-76.88502,40.27589,,PA,50012
PP0630014,Glendora,-117.84780,34.14496,,CA,49934
PP2503690,Barnstable Town,-70.35695,41.66148,,MA,49709
PP1720591,Downers Grove,-88.02106,41.79503,,IL,49706
PP2757220,St. Louis Park,-93.36504,44.94868,,MN,49697
PP5572975,Sheboygan,-87.73153,43.73871,,WI,49686
PP1271900,Titusville,-80.81940,28.57337,,FL,49680
PP4920120,Draper,-111.86464,40.49715,,UT,49602
PP4953230,Murray,-111.88657,40.65065,,UT,49553
PP4070300,Stillwater,-97.07446,36.13150,,OK,49525
PP1224300,Fort Pierce,-80.34249,27.42611,,FL,49374
PP3941664,Lakewood,-81.80114,41.48326,,OH,49337
PP5144984,Leesburg,-77.55920,39.10640,,VA,49312
PP0662896,Rosemead,-118.08268,34.06888,,CA,49305
PP2665560,Portage,-85.59140,42.19705,,MI,49302
PP1251075,Ocoee,-81.53305,28.57882,,FL,49261
PP4529815,Goose Creek,-80.00659,32.99429,,SC,49249
PP0668154,San Luis Obispo,-120.66844,35.26620,,CA,49244
PP1842426,Lawrence,-85.98965,39.86596,,IN,49235
PP2913600,Chesterfield,-90.57595,38.65813,,MO,49166
PP4715400,Cleveland,-84.87129,35.18004,,TN,49086
PP3922694,Dublin,-83.14577,40.11330,,OH,48923
PP0617750,Cypress,-118.03831,33.81848,,CA,48782
PP0616742,Covina,-117.88214,34.09047,,CA,48728
PP1212925,Clermont,-81.72024,28.53329,,FL,48621
PP0644028,Los Banos,-120.84030,37.06318,,CA,48553
PP4835528,Huntsville,-95.55489,30.70054,,TX,48552
PP2624120,East Lansing,-84.48244,42.74891,,MI,48528
PP0608100,Brea,-117.86511,33.92518,,CA,48479
PP2831020,Hattiesburg,-89.31743,31.30730,,MS,48414
PP4813492,Cedar Hill,-96.95890,32.58433,,TX,48411
PP0612524,Ceres,-120.96808,37.59879,,CA,48397
PP4807132,Bedford,-97.13508,32.84584,,TX,48370
PP1214250,Coral Gables,-80.26166,25.68306,,FL,48353
PP0451600,Oro Valley,-110.97700,32.42071,,AZ,48311
PP0603386,Azusa,-117.91225,34.13852,,CA,48272
PP2806220,Biloxi,-88.93576,30.42666,,MS,48235
PP3925704,Euclid,-81.51968,41.59215,,OH,48212
PP4741520,Lebanon,-86.34463,36.19938,,TN,48112
PP0658520,Poway,-117.02181,32.98768,,CA,48051
PP0947290,Middletown,-72.65678,41.54861,,CT,47984
PP3774540,Wilson,-77.93075,35.73149,,NC,47833
PP0457380,Prescott,-112.44673,34.59224,,AZ,47757
PP3947138,Mansfield,-82.53082,40.76672,,OH,47711
PP3651055,Niagara Falls,-79.01474,43.09284,,NY,47599
PP2978442,Wentzville,-90.87076,38.81645,,MO,47497
PP4867496,Sherman,-96.62672,33.62860,,TX,47473
PP1760287,Plainfield,-88.24528,41.63030,,IL,47448
PP4716540,Columbia,-87.04251,35.62380,,TN,47445
PP3853380,Minot,-101.27753,48.23613,,ND,47373
PP1278250,Winter Garden,-81.59124,28.54122,,FL,47294
PP1331908,Gainesville,-83.82911,34.29010,,GA,47265
PP4876816,Waxahachie,-96.84449,32.40248,,TX,47201
PP3904720,Beavercreek,-84.05961,39.73315,,OH,47193
PP2759350,Shakopee,-93.47570,44.77191,,MN,47158
PP3564930,Roswell,-104.52939,33.37344,,NM,47109
PP5584675,Wauwatosa,-88.03558,43.06316,,WI,47038
PP2854040,Olive Branch,-89.84115,34.95575,,MS,47029
PP0650916,Newark,-122.03191,37.50425,,CA,46929
PP3949056,Mentor,-81.33588,41.69016,,OH,46929
PP1729938,Glenview,-87.82739,42.08516,,IL,46904
PP4422960,East Providence,-71.35926,41.80043,,RI,46900
PP5414600,Charleston,-81.63232,38.34869,,WV,46838
PP0612552,Cerritos,-118.06947,33.86774,,CA,46797
PP1979950,Urbandale,-93.77983,41.63679,,IA,46729
PP3606607,Binghamton,-75.90937,42.10133,,NY,46727
PP2669800,Roseville,-82.93658,42.50759,,MI,46666
PP2502690,Attleboro,-71.29450,41.93165,,MA,46654
PP2251410,Monroe,-92.07718,32.51899,,LA,46616
PP4838632,Keller,-97.22451,32.93288,,TX,46316
PP3732260,Holly Springs,-78.84076,35.65328,,NC,46271
PP3525800,Farmington,-108.18053,36.75383,,NM,46237
PP0659587,Rancho Santa Margarita,-117.59901,33.63233,,CA,46182
PP2062700,Salina,-97.61448,38.81309,,KS,45792
PP0653070,Oakley,-121.69362,37.99615,,CA,45761
PP2739878,Mankato,-93.97638,44.17112,,MN,45742
PP3428680,Hackensack,-74.04570,40.88940,,NJ,45736
PP4971290,Spanish Fork,-111.64106,40.11039,,UT,45557
PP3975098,Strongsville,-81.83169,41.31296,,OH,45511
PP0640032,La Mirada,-118.00896,33.90205,,CA,45505
PP3465790,Sayreville,-74.32019,40.46695,,NJ,45496
PP5107784,Blacksburg,-80.42674,37.23126,,VA,45485
PP4872530,The Colony,-96.90337,33.08960,,TX,45471
PP5307695,Bremerton,-122.71705,47.53988,,WA,45450
PP1723620,Elmhurst,-87.94366,41.89701,,IL,45336
PP5439460,Huntington,-82.43469,38.41065,,WV,45325
PP4831928,Haltom City,-97.27115,32.81770,,TX,45290
PP4708280,Brentwood,-86.77083,35.99390,,TN,45265
PP1200950,Altamonte Springs,-81.39468,28.66102,,FL,45257
PP0655254,Palm Springs,-116.53828,33.80336,,CA,45218
PP2743864,Moorhead,-96.74455,46.86470,,MN,45202
PP3921434,Delaware,-83.07486,40.28648,,OH,45158
PP5114968,Charlottesville,-78.48538,38.03766,,VA,44983
PP1355020,Newnan,-84.77120,33.37967,,GA,44940
PP4287048,York,-76.73184,39.96480,,PA,44867
PP4964340,Riverton,-111.96352,40.51763,,UT,44854
PP1882862,West Lafayette,-86.92362,40.44371,,IN,44829
PP1664810,Post Falls,-116.94417,47.72556,,ID,44798
PP1249425,North Lauderdale,-80.22139,26.21245,,FL,44784
PP2559105,Salem,-70.89820,42.49925,,MA,44744
PP0634120,Hollister,-121.39860,36.85560,,CA,44658
PP3314200,Concord,-71.56125,43.23249,,NH,44629
PP0662546,Rohnert Park,-122.70090,38.34762,,CA,44546
