# US ZIP codes (Census 2023 ZCTA Gazetteer interior points)
# id = ZIP<5-digit>; LON,LAT order; territories excluded
# Generated by scripts/build_zip_codes.py
id,zip,lon,lat
ZIP03031,03031,-71.60053,42.87482
ZIP03032,03032,-71.36397,42.99350
ZIP03033,03033,-71.67567,42.74926
ZIP03034,03034,-71.34064,43.05689
ZIP03036,03036,-71.25510,42.98453
ZIP03037,03037,-71.25508,43.13632
ZIP03038,03038,-71.27676,42.89276
ZIP03042,03042,-71.08825,43.05103
ZIP03043,03043,-71.81610,42.99413
ZIP03044,03044,-71.11916,43.00037
ZIP03045,03045,-71.56346,43.02152
ZIP03046,03046,-71.60748,43.11247
ZIP03047,03047,-71.87942,42.93874
ZIP03048,03048,-71.76175,42.74287
ZIP03049,03049,-71.58540,42.74962
ZIP03051,03051,-71.40939,42.76050
ZIP03052,03052,-71.46828,42.84608
ZIP03053,03053,-71.38725,42.86859
ZIP03054,03054,-71.51988,42.85203
ZIP03055,03055,-71.67335,42.81864
ZIP03057,03057,-71.69420,42.90888
ZIP03060,03060,-71.45827,42.74109
ZIP03062,03062,-71.50118,42.72232
ZIP03063,03063,-71.51837,42.78210
ZIP03064,03064,-71.47492,42.77938
ZIP03070,03070,-71.68674,42.97641
ZIP03071,03071,-71.87443,42.74626
ZIP03076,03076,-71.33707,42.73099
ZIP03077,03077,-71.20314,43.03258
ZIP03079,03079,-71.22173,42.78827
ZIP03082,03082,-71.76833,42.89641
ZIP03084,03084,-71.87542,42.82672
ZIP03086,03086,-71.75961,42.83223
ZIP03087,03087,-71.30269,42.81109
ZIP03101,03101,-71.46611,42.98903
ZIP03102,03102,-71.49106,43.01191
ZIP03103,03103,-71.44239,42.95612
ZIP03104,03104,-71.43978,43.00955
ZIP03106,03106,-71.44662,43.08124
ZIP03109,03109,-71.40035,42.96373
ZIP03110,03110,-71.53687,42.93558
ZIP03215,03215,-71.42002,44.06947
ZIP03216,03216,-71.79060,43.45072
ZIP03217,03217,-71.64258,43.72597
ZIP03218,03218,-71.27384,43.33688
ZIP03220,03220,-71.48221,43.47445
ZIP03221,03221,-71.96024,43.25813
ZIP03222,03222,-71.79928,43.64372
ZIP03223,03223,-71.68549,43.85544
ZIP03224,03224,-71.54752,43.35075
ZIP03225,03225,-71.24173,43.36382
ZIP03226,03226,-71.51044,43.70278
ZIP03227,03227,-71.46058,43.81719
ZIP03229,03229,-71.69679,43.20219
ZIP03230,03230,-71.86447,43.52812
ZIP03231,03231,-71.75410,43.45090
ZIP03233,03233,-71.93119,43.42400
ZIP03234,03234,-71.34856,43.20481
ZIP03235,03235,-71.67417,43.44897
ZIP03237,03237,-71.38766,43.43158
ZIP03238,03238,-71.88701,43.98164
ZIP03240,03240,-71.95192,43.57469
ZIP03241,03241,-71.81469,43.70785
ZIP03242,03242,-71.83120,43.16941
ZIP03243,03243,-71.76919,43.52831
ZIP03244,03244,-71.92189,43.11993
ZIP03245,03245,-71.58253,43.76176
ZIP03246,03246,-71.48226,43.57653
ZIP03249,03249,-71.37584,43.51950
ZIP03251,03251,-71.63138,44.09469
ZIP03253,03253,-71.49859,43.63121
ZIP03254,03254,-71.36597,43.71695
ZIP03255,03255,-72.02455,43.31403
ZIP03256,03256,-71.63255,43.62344
ZIP03257,03257,-71.99061,43.41772
ZIP03258,03258,-71.40883,43.26526
ZIP03259,03259,-71.49915,43.87817
ZIP03260,03260,-71.91772,43.36803
ZIP03261,03261,-71.22339,43.21186
ZIP03262,03262,-71.71445,43.99989
ZIP03263,03263,-71.30937,43.28850
ZIP03264,03264,-71.70262,43.73877
ZIP03266,03266,-71.88474,43.78287
ZIP03268,03268,-71.77292,43.38610
ZIP03269,03269,-71.60051,43.52946
ZIP03273,03273,-71.92695,43.30198
ZIP03275,03275,-71.42071,43.17002
ZIP03276,03276,-71.57600,43.43103
ZIP03278,03278,-71.83551,43.30893
ZIP03279,03279,-71.85912,43.96580
ZIP03280,03280,-72.09387,43.19005
ZIP03281,03281,-71.70351,43.07829
ZIP03282,03282,-71.92372,43.85872
ZIP03284,03284,-72.01312,43.47294
ZIP03285,03285,-71.63578,43.94788
ZIP03287,03287,-71.92245,43.44328
ZIP03290,03290,-71.13186,43.12985
ZIP03291,03291,-71.14197,43.17977
ZIP03293,03293,-71.67274,43.97930
ZIP03301,03301,-71.55626,43.23860
ZIP03303,03303,-71.66538,43.31172
ZIP03304,03304,-71.53724,43.13318
ZIP03307,03307,-71.44666,43.33399
ZIP03431,03431,-72.30196,42.96907
ZIP03440,03440,-71.97821,43.06360
ZIP03441,03441,-72.44703,42.78069
ZIP03442,03442,-71.90371,43.02028
ZIP03443,03443,-72.46617,42.86940
ZIP03444,03444,-72.06985,42.88928
ZIP03445,03445,-72.21437,43.02062
ZIP03446,03446,-72.29636,42.85827
ZIP03447,03447,-72.15303,42.75321
ZIP03448,03448,-72.26237,43.04123
ZIP03449,03449,-72.00112,42.98384
ZIP03450,03450,-72.06899,42.94854
ZIP03451,03451,-72.50482,42.80930
ZIP03452,03452,-72.05990,42.82925
ZIP03455,03455,-72.17291,42.90177
ZIP03456,03456,-72.20877,43.13854
ZIP03457,03457,-72.12170,42.99948
ZIP03458,03458,-71.94010,42.86837
ZIP03461,03461,-72.01325,42.75666
ZIP03462,03462,-72.39017,42.89261
ZIP03464,03464,-72.11013,43.08092
ZIP03465,03465,-72.18894,42.82880
ZIP03466,03466,-72.50828,42.88191
ZIP03467,03467,-72.43086,42.96807
ZIP03470,03470,-72.35422,42.77134
ZIP03561,03561,-71.79512,44.34335
ZIP03570,03570,-71.19782,44.51143
ZIP03574,03574,-71.60920,44.26044
ZIP03575,03575,-71.40283,44.31367
ZIP03576,03576,-71.37811,44.89633
ZIP03579,03579,-71.04518,44.93659
ZIP03580,03580,-71.69330,44.16345
ZIP03581,03581,-71.08711,44.36717
ZIP03582,03582,-71.44298,44.56505
ZIP03583,03583,-71.45660,44.40280
ZIP03584,03584,-71.54752,44.49028
ZIP03585,03585,-71.90269,44.22528
ZIP03586,03586,-71.80024,44.21841
ZIP03588,03588,-71.23707,44.60751
ZIP03590,03590,-71.52754,44.71505
ZIP03592,03592,-71.26111,45.11624
ZIP03593,03593,-71.29983,44.30140
ZIP03595,03595,-71.49738,44.30527
ZIP03597,03597,-71.38133,44.74494
ZIP03598,03598,-71.62886,44.37895
ZIP03601,03601,-72.31296,43.24577
ZIP03602,03602,-72.34757,43.14083
ZIP03603,03603,-72.37371,43.24791
ZIP03604,03604,-72.38980,43.13229
ZIP03605,03605,-72.18487,43.23656
ZIP03607,03607,-72.26223,43.19806
ZIP03608,03608,-72.39597,43.07644
ZIP03609,03609,-72.44645,43.14393
ZIP03740,03740,-71.98701,44.18295
ZIP03741,03741,-72.00709,43.67686
ZIP03743,03743,-72.32693,43.36073
ZIP03745,03745,-72.31175,43.47299
ZIP03748,03748,-72.11860,43.60331
ZIP03750,03750,-72.18521,43.72102
ZIP03751,03751,-72.08164,43.44130
ZIP03752,03752,-72.10103,43.27209
ZIP03753,03753,-72.14909,43.51659
ZIP03755,03755,-72.13916,43.73243
ZIP03765,03765,-72.05020,44.03522
ZIP03766,03766,-72.23482,43.63257
ZIP03768,03768,-72.09430,43.81663
ZIP03770,03770,-72.25881,43.53129
ZIP03771,03771,-71.98068,44.29660
ZIP03773,03773,-72.20279,43.37134
ZIP03774,03774,-71.98547,44.09975
ZIP03777,03777,-72.03384,43.88333
ZIP03779,03779,-72.00129,43.96185
ZIP03780,03780,-71.99093,44.04180
ZIP03781,03781,-72.29935,43.56006
ZIP03782,03782,-72.09314,43.39010
ZIP03784,03784,-72.30649,43.63833
ZIP03785,03785,-71.84656,44.03592
ZIP03801,03801,-70.80544,43.07481
ZIP03809,03809,-71.20018,43.46473
ZIP03810,03810,-71.29489,43.51256
ZIP03811,03811,-71.16719,42.83911
ZIP03812,03812,-71.29724,44.08113
ZIP03813,03813,-71.06069,44.12750
ZIP03814,03814,-71.18151,43.77094
ZIP03816,03816,-71.24303,43.69828
ZIP03817,03817,-71.24058,43.88898
ZIP03818,03818,-71.27425,43.95945
ZIP03819,03819,-71.13231,42.94402
ZIP03820,03820,-70.88362,43.18636
ZIP03823,03823,-70.94145,43.17461
ZIP03824,03824,-70.91881,43.11706
ZIP03825,03825,-71.03898,43.21557
ZIP03826,03826,-71.12985,42.88808
ZIP03827,03827,-70.99555,42.90368
ZIP03830,03830,-70.99356,43.61412
ZIP03832,03832,-71.04752,43.90696
ZIP03833,03833,-70.97968,42.97878
ZIP03835,03835,-71.06250,43.36692
ZIP03836,03836,-71.07516,43.84204
ZIP03837,03837,-71.33609,43.42225
ZIP03838,03838,-71.22328,44.11067
ZIP03839,03839,-70.98551,43.26877
ZIP03840,03840,-70.84562,43.03973
ZIP03841,03841,-71.17827,42.87874
ZIP03842,03842,-70.83673,42.93960
ZIP03844,03844,-70.88624,42.92481
ZIP03845,03845,-71.11814,44.09984
ZIP03846,03846,-71.15576,44.18762
ZIP03847,03847,-71.12394,44.07198
ZIP03848,03848,-71.07359,42.91373
ZIP03849,03849,-71.13291,43.89008
ZIP03850,03850,-71.30260,43.69803
ZIP03851,03851,-71.02525,43.43728
ZIP03852,03852,-70.98603,43.49500
ZIP03853,03853,-71.29438,43.63861
ZIP03854,03854,-70.71707,43.06215
ZIP03855,03855,-71.15214,43.46369
ZIP03856,03856,-70.96795,43.03851
ZIP03857,03857,-70.94694,43.07091
ZIP03858,03858,-71.04591,42.87037
ZIP03860,03860,-71.12299,44.04208
ZIP03861,03861,-71.00708,43.11920
ZIP03862,03862,-70.82944,42.97993
ZIP03864,03864,-71.10344,43.68993
ZIP03865,03865,-71.09326,42.84560
ZIP03867,03867,-70.99177,43.30168
ZIP03868,03868,-70.94018,43.32424
ZIP03869,03869,-70.84311,43.21981
ZIP03870,03870,-70.76052,43.01957
ZIP03871,03871,-70.77736,42.98095
ZIP03872,03872,-71.04335,43.57053
ZIP03873,03873,-71.18361,42.93402
ZIP03874,03874,-70.86082,42.88312
ZIP03875,03875,-71.19207,43.90363
ZIP03878,03878,-70.88794,43.25348
ZIP03882,03882,-71.04191,43.74673
ZIP03883,03883,-71.32004,43.80877
ZIP03884,03884,-71.16996,43.27538
ZIP03885,03885,-70.90260,43.01499
ZIP03886,03886,-71.29607,43.86404
ZIP03887,03887,-71.07064,43.48301
ZIP03890,03890,-71.20937,43.81501
ZIP03894,03894,-71.17783,43.61039
ZIP03897,03897,-71.32762,43.90690
ZIP03901,03901,-70.84206,43.29932
ZIP03902,03902,-70.62881,43.21492
ZIP03903,03903,-70.77437,43.14655
ZIP03904,03904,-70.73383,43.10996
ZIP03905,03905,-70.60435,43.00485
ZIP03906,03906,-70.77944,43.35228
ZIP03907,03907,-70.61072,43.25576
ZIP03908,03908,-70.75242,43.23061
ZIP03909,03909,-70.67900,43.16646
ZIP03910,03910,-70.60969,43.17295
ZIP03911,03911,-70.63784,43.13567
ZIP04001,04001,-70.94021,43.53665
ZIP04002,04002,-70.66191,43.48907
ZIP04003,04003,-69.97140,43.73367
ZIP04005,04005,-70.48657,43.49210
ZIP04006,04006,-70.34294,43.44399
ZIP04008,04008,-69.86378,44.04422
ZIP04009,04009,-70.74332,44.04751
ZIP04010,04010,-70.91858,43.93080
ZIP04011,04011,-69.97349,43.89643
ZIP04015,04015,-70.51323,43.95198
ZIP04017,04017,-70.08101,43.73532
ZIP04019,04019,-70.11032,43.69042
ZIP04020,04020,-70.80886,43.76719
ZIP04021,04021,-70.26476,43.79180
ZIP04022,04022,-70.81374,43.99621
ZIP04024,04024,-70.68524,43.83632
ZIP04027,04027,-70.91278,43.39991
ZIP04029,04029,-70.65536,43.88755
ZIP04030,04030,-70.69628,43.58906
ZIP04032,04032,-70.08995,43.84483
ZIP04037,04037,-70.94277,44.10168
ZIP04038,04038,-70.46298,43.70135
ZIP04039,04039,-70.36773,43.90492
ZIP04040,04040,-70.82494,44.14294
ZIP04041,04041,-70.83076,43.84900
ZIP04042,04042,-70.61437,43.63102
ZIP04043,04043,-70.57022,43.39595
ZIP04046,04046,-70.47414,43.42982
ZIP04047,04047,-70.89404,43.73336
ZIP04048,04048,-70.78188,43.68848
ZIP04049,04049,-70.69980,43.74580
ZIP04050,04050,-70.15377,43.68732
ZIP04051,04051,-70.88580,44.19247
ZIP04055,04055,-70.63930,43.97577
ZIP04056,04056,-70.85869,43.66059
ZIP04057,04057,-70.70177,44.09560
ZIP04061,04061,-70.74357,43.63466
ZIP04062,04062,-70.40533,43.79469
ZIP04063,04063,-70.39533,43.50039
ZIP04064,04064,-70.38825,43.52506
ZIP04066,04066,-69.96689,43.76566
ZIP04068,04068,-70.94657,43.83790
ZIP04069,04069,-70.18202,43.90391
ZIP04071,04071,-70.49710,43.89123
ZIP04072,04072,-70.46634,43.55041
ZIP04073,04073,-70.73733,43.41194
ZIP04074,04074,-70.36619,43.58963
ZIP04076,04076,-70.83280,43.55402
ZIP04079,04079,-69.98104,43.79076
ZIP04083,04083,-70.81429,43.46412
ZIP04084,04084,-70.56669,43.76215
ZIP04085,04085,-70.62763,43.77855
ZIP04086,04086,-69.95562,43.96498
ZIP04087,04087,-70.74428,43.56861
ZIP04088,04088,-70.72227,44.20284
ZIP04090,04090,-70.64559,43.33143
ZIP04091,04091,-70.74484,43.83932
ZIP04092,04092,-70.35260,43.70792
ZIP04093,04093,-70.53884,43.63626
ZIP04095,04095,-70.91390,43.62861
ZIP04096,04096,-70.15648,43.78814
ZIP04097,04097,-70.24125,43.84561
ZIP04101,04101,-70.25795,43.66261
ZIP04102,04102,-70.29761,43.65435
ZIP04103,04103,-70.28865,43.69542
ZIP04105,04105,-70.27717,43.74047
ZIP04106,04106,-70.28599,43.63140
ZIP04107,04107,-70.23648,43.58717
ZIP04108,04108,-70.18681,43.63676
ZIP04109,04109,-70.22200,43.66329
ZIP04110,04110,-70.18137,43.74137
ZIP04210,04210,-70.24965,44.08454
ZIP04216,04216,-70.84652,44.67966
ZIP04217,04217,-70.83742,44.39304
ZIP04219,04219,-70.55811,44.40075
ZIP04220,04220,-70.34744,44.34262
ZIP04221,04221,-70.29455,44.49059
ZIP04222,04222,-70.13242,43.95602
ZIP04224,04224,-70.41373,44.56136
ZIP04226,04226,-70.70823,44.62555
ZIP04227,04227,-70.29479,44.56865
ZIP04231,04231,-70.87548,44.26306
ZIP04234,04234,-70.19383,44.61627
ZIP04236,04236,-70.14509,44.18975
ZIP04237,04237,-70.73442,44.49450
ZIP04238,04238,-70.38431,44.19076
ZIP04239,04239,-70.20219,44.51690
ZIP04240,04240,-70.17209,44.08951
ZIP04250,04250,-70.11739,44.02218
ZIP04252,04252,-70.05880,44.03669
ZIP04253,04253,-70.21619,44.41164
ZIP04254,04254,-70.13808,44.44534
ZIP04255,04255,-70.66056,44.33271
ZIP04256,04256,-70.40468,44.10490
ZIP04257,04257,-70.49501,44.55316
ZIP04258,04258,-70.33633,44.13794
ZIP04259,04259,-70.01472,44.23351
ZIP04260,04260,-70.29601,43.95751
ZIP04261,04261,-70.96266,44.56557
ZIP04263,04263,-70.13307,44.29535
ZIP04265,04265,-70.03731,44.28056
ZIP04267,04267,-70.77086,44.22477
ZIP04268,04268,-70.61002,44.22587
ZIP04270,04270,-70.52748,44.11733
ZIP04271,04271,-70.49873,44.26097
ZIP04274,04274,-70.39356,44.04811
ZIP04275,04275,-70.64759,44.70260
ZIP04276,04276,-70.62526,44.55992
ZIP04280,04280,-70.06258,44.11683
ZIP04281,04281,-70.49082,44.24800
ZIP04282,04282,-70.24653,44.26710
ZIP04284,04284,-70.04725,44.33990
ZIP04285,04285,-70.45406,44.68860
ZIP04286,04286,-70.86019,44.40319
ZIP04287,04287,-69.97075,44.07343
ZIP04289,04289,-70.52265,44.31928
ZIP04290,04290,-70.45192,44.46091
ZIP04292,04292,-70.44859,44.38080
ZIP04294,04294,-70.27543,44.63791
ZIP04330,04330,-69.74761,44.35191
ZIP04341,04341,-69.55486,44.25997
ZIP04342,04342,-69.73699,44.08617
ZIP04344,04344,-69.82780,44.26055
ZIP04345,04345,-69.79377,44.19509
ZIP04346,04346,-69.75125,44.23729
ZIP04347,04347,-69.81804,44.28724
ZIP04348,04348,-69.49915,44.21086
ZIP04349,04349,-70.06703,44.43401
ZIP04350,04350,-69.93450,44.17214
ZIP04351,04351,-69.86194,44.34243
ZIP04352,04352,-69.96045,44.46649
ZIP04353,04353,-69.61969,44.19801
ZIP04354,04354,-69.43063,44.39611
ZIP04355,04355,-69.95020,44.38439
ZIP04357,04357,-69.82961,44.11683
ZIP04358,04358,-69.53527,44.41447
ZIP04359,04359,-69.76128,44.17954
ZIP04360,04360,-69.99968,44.55482
ZIP04363,04363,-69.57119,44.31549
ZIP04364,04364,-69.96309,44.30999
ZIP04401,04401,-68.85040,44.84852
ZIP04406,04406,-69.59652,45.22918
ZIP04408,04408,-68.20996,44.98694
ZIP04410,04410,-68.90668,45.08826
ZIP04411,04411,-68.54675,44.89448
ZIP04412,04412,-68.73456,44.78446
ZIP04413,04413,-67.81541,45.56587
ZIP04414,04414,-69.08980,45.41291
ZIP04415,04415,-69.05823,45.35292
ZIP04416,04416,-68.74974,44.62380
ZIP04417,04417,-68.38890,45.21432
ZIP04418,04418,-68.50918,45.11625
ZIP04419,04419,-69.00312,44.80045
ZIP04421,04421,-68.81553,44.40901
ZIP04422,04422,-69.03143,45.07765
ZIP04424,04424,-67.86267,45.66924
ZIP04426,04426,-69.14553,45.18626
ZIP04427,04427,-69.01075,44.98047
ZIP04428,04428,-68.55400,44.80580
ZIP04429,04429,-68.61707,44.72124
ZIP04430,04430,-68.59734,45.65364
ZIP04431,04431,-68.66772,44.56453
ZIP04434,04434,-69.12807,44.76387
ZIP04435,04435,-69.12501,44.96323
ZIP04438,04438,-68.92833,44.59893
ZIP04441,04441,-69.30852,45.68791
ZIP04442,04442,-69.69648,45.47324
ZIP04443,04443,-69.40193,45.23812
ZIP04444,04444,-68.94996,44.72898
ZIP04448,04448,-68.73956,45.31589
ZIP04449,04449,-68.88847,44.99264
ZIP04450,04450,-68.92794,44.91592
ZIP04451,04451,-68.21179,45.57744
ZIP04453,04453,-68.78769,45.19141
ZIP04454,04454,-67.53400,45.51561
ZIP04455,04455,-68.25974,45.29942
ZIP04456,04456,-68.99665,44.87682
ZIP04457,04457,-68.53445,45.44553
ZIP04459,04459,-68.33998,45.58873
ZIP04460,04460,-68.52483,45.64087
ZIP04461,04461,-68.57595,44.99338
ZIP04462,04462,-68.92835,45.99584
ZIP04463,04463,-68.89511,45.28683
ZIP04464,04464,-69.49915,45.29722
ZIP04468,04468,-68.71925,45.02834
ZIP04469,04469,-68.66621,44.90250
ZIP04471,04471,-67.85682,45.91654
ZIP04472,04472,-68.66992,44.57632
ZIP04473,04473,-68.73864,44.88168
ZIP04474,04474,-68.76281,44.68878
ZIP04475,04475,-68.59478,45.19299
ZIP04476,04476,-68.70600,44.48270
ZIP04478,04478,-69.76803,45.72819
ZIP04479,04479,-69.28706,45.12421
ZIP04481,04481,-69.10464,45.24274
ZIP04485,04485,-69.60251,45.34797
ZIP04487,04487,-68.10447,45.38774
ZIP04488,04488,-69.11393,44.87164
ZIP04489,04489,-68.69121,44.91075
ZIP04490,04490,-67.82826,45.39422
ZIP04491,04491,-67.52106,45.56230
ZIP04492,04492,-67.66879,45.33679
ZIP04493,04493,-68.53563,45.27814
ZIP04495,04495,-68.33898,45.47743
ZIP04496,04496,-68.90892,44.65075
ZIP04497,04497,-68.05836,45.72657
ZIP04530,04530,-69.82672,43.88798
ZIP04535,04535,-69.62918,44.09847
ZIP04537,04537,-69.62730,43.90226
ZIP04538,04538,-69.62963,43.84746
ZIP04539,04539,-69.50197,43.97354
ZIP04541,04541,-69.48408,43.88669
ZIP04543,04543,-69.49076,44.02235
ZIP04544,04544,-69.59197,43.81989
ZIP04547,04547,-69.33258,43.97861
ZIP04548,04548,-69.74907,43.83334
ZIP04551,04551,-69.43549,43.98453
ZIP04553,04553,-69.56752,44.05228
ZIP04554,04554,-69.51232,43.86273
ZIP04555,04555,-69.48266,44.10125
ZIP04556,04556,-69.61095,43.97599
ZIP04558,04558,-69.51913,43.88819
ZIP04562,04562,-69.81916,43.77083
ZIP04563,04563,-69.25871,44.01392
ZIP04564,04564,-69.46975,43.92879
ZIP04568,04568,-69.55804,43.88615
ZIP04570,04570,-69.63076,43.80855
ZIP04571,04571,-69.67417,43.89666
ZIP04572,04572,-69.38335,44.12208
ZIP04573,04573,-69.55233,43.95136
ZIP04574,04574,-69.39152,44.26064
ZIP04575,04575,-69.66220,43.85215
ZIP04576,04576,-69.66287,43.81334
ZIP04578,04578,-69.69275,43.98244
ZIP04579,04579,-69.76935,43.95966
ZIP04605,04605,-68.39480,44.68580
ZIP04606,04606,-67.71236,44.54073
ZIP04607,04607,-68.08687,44.46705
ZIP04609,04609,-68.26381,44.39747
ZIP04611,04611,-67.62203,44.46363
ZIP04612,04612,-68.38140,44.26172
ZIP04613,04613,-68.02761,44.36883
ZIP04614,04614,-68.52005,44.40055
ZIP04616,04616,-68.53468,44.27571
ZIP04617,04617,-68.72709,44.36501
ZIP04619,04619,-67.21753,45.14295
ZIP04622,04622,-67.96478,44.75177
ZIP04623,04623,-67.71362,44.69924
ZIP04624,04624,-67.98588,44.42395
ZIP04625,04625,-68.20972,44.25073
ZIP04626,04626,-67.22199,44.66902
ZIP04627,04627,-68.79180,44.23053
ZIP04628,04628,-67.27440,44.87399
ZIP04630,04630,-67.47478,44.86650
ZIP04631,04631,-67.00916,44.91094
ZIP04634,04634,-68.22044,44.61999
ZIP04635,04635,-68.35753,44.11275
ZIP04640,04640,-68.28525,44.52457
ZIP04642,04642,-68.80995,44.33058
ZIP04643,04643,-67.82700,44.53986
ZIP04645,04645,-68.62081,44.06466
ZIP04646,04646,-68.22861,44.25999
ZIP04648,04648,-67.63154,44.65454
ZIP04649,04649,-67.50424,44.55988
ZIP04650,04650,-68.71532,44.29672
ZIP04652,04652,-67.06233,44.81971
ZIP04653,04653,-68.32744,44.20144
ZIP04654,04654,-67.50012,44.68977
ZIP04655,04655,-67.37897,44.65576
ZIP04657,04657,-67.44346,44.98211
ZIP04658,04658,-67.87782,44.50725
ZIP04660,04660,-68.34573,44.33575
ZIP04662,04662,-68.28724,44.30693
ZIP04664,04664,-68.13560,44.54367
ZIP04666,04666,-67.22063,44.96108
ZIP04667,04667,-67.10138,44.98354
ZIP04668,04668,-67.69412,45.19557
ZIP04669,04669,-67.99831,44.41166
ZIP04671,04671,-67.14995,45.06734
ZIP04673,04673,-68.66766,44.29642
ZIP04674,04674,-68.45822,44.25702
ZIP04675,04675,-68.24583,44.30026
ZIP04676,04676,-68.63437,44.34688
ZIP04677,04677,-68.18086,44.47289
ZIP04679,04679,-68.31824,44.27970
ZIP04680,04680,-67.94706,44.47841
ZIP04681,04681,-68.64533,44.15046
ZIP04683,04683,-68.82394,44.23586
ZIP04684,04684,-68.50733,44.46746
ZIP04685,04685,-68.44198,44.15798
ZIP04686,04686,-67.69403,44.99654
ZIP04691,04691,-67.25505,44.76032
ZIP04693,04693,-68.09364,44.37637
ZIP04694,04694,-67.47754,45.11508
ZIP04730,04730,-67.86097,46.19102
ZIP04732,04732,-68.49148,46.57102
ZIP04733,04733,-68.41091,45.74313
ZIP04734,04734,-67.92288,46.48540
ZIP04735,04735,-68.02694,46.37884
ZIP04736,04736,-68.02919,46.91150
ZIP04737,04737,-69.52190,46.61637
ZIP04739,04739,-68.59902,46.97725
ZIP04740,04740,-67.84762,46.63330
ZIP04742,04742,-67.85920,46.77624
ZIP04743,04743,-68.73112,47.16079
ZIP04745,04745,-68.39823,47.27412
ZIP04746,04746,-68.14296,47.25102
ZIP04747,04747,-68.20840,45.96769
ZIP04750,04750,-67.85744,46.95497
ZIP04756,04756,-68.29821,47.32171
ZIP04757,04757,-68.19914,46.57205
ZIP04758,04758,-67.85322,46.55927
ZIP04760,04760,-67.91755,46.33356
ZIP04761,04761,-67.97557,46.11724
ZIP04762,04762,-68.11496,46.97639
ZIP04763,04763,-68.11353,46.07385
ZIP04764,04764,-68.34101,46.36689
ZIP04765,04765,-68.67135,46.07724
ZIP04766,04766,-68.21578,46.89246
ZIP04768,04768,-69.05452,46.79682
ZIP04769,04769,-67.99191,46.68895
ZIP04772,04772,-68.31736,47.23572
ZIP04773,04773,-68.22304,47.26743
ZIP04774,04774,-69.01459,47.12404
ZIP04776,04776,-68.31114,45.81842
ZIP04777,04777,-68.47257,45.84446
ZIP04779,04779,-68.30765,47.11617
ZIP04780,04780,-68.26704,46.17068
ZIP04781,04781,-68.61350,47.15020
ZIP04783,04783,-68.18713,47.03568
ZIP04785,04785,-68.03581,47.12006
ZIP04786,04786,-68.19205,46.79492
ZIP04787,04787,-67.96608,46.53346
ZIP04841,04841,-69.13263,44.13409
ZIP04843,04843,-69.06404,44.23841
ZIP04847,04847,-69.18851,44.24118
ZIP04848,04848,-68.91524,44.29889
ZIP04849,04849,-69.02641,44.31640
ZIP04851,04851,-68.87935,43.85914
ZIP04852,04852,-69.31006,43.76743
ZIP04853,04853,-68.86676,44.13635
ZIP04854,04854,-69.09254,44.04626
ZIP04855,04855,-69.28774,43.93193
ZIP04856,04856,-69.12211,44.18060
ZIP04858,04858,-69.15406,44.04651
ZIP04859,04859,-69.15945,43.99656
ZIP04860,04860,-69.24320,43.94432
ZIP04861,04861,-69.17142,44.10771
ZIP04862,04862,-69.27772,44.26271
ZIP04863,04863,-68.85331,44.06882
ZIP04864,04864,-69.24389,44.12801
ZIP04901,04901,-69.57308,44.54108
ZIP04910,04910,-69.44519,44.50843
ZIP04911,04911,-69.97068,44.77970
ZIP04912,04912,-69.66693,44.96526
ZIP04915,04915,-69.03757,44.46350
ZIP04917,04917,-69.83864,44.48773
ZIP04918,04918,-69.86647,44.55034
ZIP04920,04920,-69.80522,45.10565
ZIP04921,04921,-69.14358,44.58102
ZIP04922,04922,-69.38646,44.67400
ZIP04923,04923,-69.44990,45.04449
ZIP04924,04924,-69.54632,44.78218
ZIP04925,04925,-69.90343,45.21239
ZIP04926,04926,-69.51521,44.48032
ZIP04927,04927,-69.54077,44.66547
ZIP04928,04928,-69.25886,44.94698
ZIP04929,04929,-69.30154,44.77309
ZIP04930,04930,-69.32649,45.02823
ZIP04932,04932,-69.14370,44.69757
ZIP04936,04936,-70.65743,45.35501
ZIP04937,04937,-69.66128,44.65165
ZIP04938,04938,-70.10310,44.66186
ZIP04939,04939,-69.15877,45.07726
ZIP04940,04940,-70.07880,44.61798
ZIP04941,04941,-69.28418,44.47005
ZIP04942,04942,-69.59326,45.04251
ZIP04943,04943,-69.52050,44.87982
ZIP04944,04944,-69.64393,44.68689
ZIP04945,04945,-70.27791,45.57663
ZIP04947,04947,-70.26927,45.04681
ZIP04949,04949,-69.33600,44.36909
ZIP04950,04950,-69.79971,44.82635
ZIP04951,04951,-69.05849,44.59806
ZIP04952,04952,-69.15479,44.41280
ZIP04953,04953,-69.21884,44.86721
ZIP04955,04955,-69.99334,44.64721
ZIP04956,04956,-70.09676,44.79857
ZIP04957,04957,-69.86354,44.71426
ZIP04958,04958,-69.92723,44.90906
ZIP04961,04961,-70.16066,45.15199
ZIP04963,04963,-69.88730,44.58901
ZIP04964,04964,-70.82647,44.94362
ZIP04965,04965,-69.36836,44.84315
ZIP04966,04966,-70.53535,44.78565
ZIP04967,04967,-69.43375,44.76984
ZIP04969,04969,-69.23628,44.78528
ZIP04970,04970,-70.61816,45.00791
ZIP04971,04971,-69.39720,44.93802
ZIP04973,04973,-69.18629,44.36825
ZIP04974,04974,-68.92866,44.47091
ZIP04975,04975,-69.58833,44.62538
ZIP04976,04976,-69.66773,44.78927
ZIP04978,04978,-69.79989,44.64182
